inventory_key,store_key,product_key,stock_status,qty_on_hand,stocks_selling_amount,cost_of_stocks,sales_date,forecast_demand_7d,forecast_daily_demand,rolling_std_30,rolling_mean_30,demand_cv_30,safety_stock,lead_time_demand,reorder_point,days_of_inventory,inventory_gap,inventory_risk,recommended_action,recommended_reorder_qty,inventory_value,inventory_value_at_risk,product_no,product_description,product_division,product_category,product_subcategory,product_segment,store,store_type,abc_class,forecast_available,priority_score,business_priority
140352,31,2174,Full Price,0.0,0.0,9.38,2026-03-13,0.779722056885729,0.1113888652693898,0.2537081317024624,0.0666666666666666,3.805621975536937,1.1075602264312372,0.779722056885729,1.8872822833169665,0.0,-1.8872822833169665,CRITICAL,URGENT REPLENISHMENT,2.0,9.38,9.38,PROD-183540,PROD-138256 SEG-508702 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-508702 Scholar Footwear Modern Legend Summit,STR-1085,Retail Storefront,A,YES,90,P1 - URGENT
136767,5,139,Full Price,0.0,0.0,9.35,2025-09-30,0.0803540933555581,0.0114791561936511,0.0,0.0,0.0,0.0,0.0803540933555581,0.0803540933555581,0.0,-0.0803540933555581,CRITICAL,URGENT REPLENISHMENT,1.0,9.35,9.35,PROD-123292,PROD-102560 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1344,Retail Storefront,A,YES,90,P1 - URGENT
234762,15,599,Full Price,0.0,0.0,9.23,2025-12-16,0.1907570873195327,0.0272510124742189,0.0,0.0,0.0,0.0,0.1907570873195327,0.1907570873195327,0.0,-0.1907570873195327,CRITICAL,URGENT REPLENISHMENT,1.0,9.23,9.23,PROD-156688,PROD-103978 SEG-500562 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500562 Scholar Footwear Trailblazer Equilibrium,STR-1203,Retail Storefront,A,YES,90,P1 - URGENT
82918,3,137,Full Price,0.0,0.0,8.93,2025-08-15,0.2001296902026798,0.0285899557432399,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.2001296902026798,0.9971554112430986,0.0,-0.9971554112430986,CRITICAL,URGENT REPLENISHMENT,1.0,8.93,8.93,PROD-123290,PROD-102558 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1145,Retail Storefront,A,YES,90,P1 - URGENT
225094,37,466,Full Price,0.0,0.0,8.51,2025-08-26,0.0706850503136061,0.0100978643305151,0.1825741858350549,0.0333333333333333,5.477225575051649,0.797025721040417,0.0706850503136061,0.8677107713540232,0.0,-0.8677107713540232,CRITICAL,URGENT REPLENISHMENT,1.0,8.51,8.51,PROD-152143,PROD-162923 SEG-514991 Heritage Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-514991 Heritage Footwear Retro Legend Summit,STR-1353,Retail Storefront,A,YES,90,P1 - URGENT
45473,31,138,Full Price,0.0,0.0,8.48,2025-11-15,0.065694928024045,0.0093849897177207,0.0,0.0,0.0,0.0,0.065694928024045,0.065694928024045,0.0,-0.065694928024045,CRITICAL,URGENT REPLENISHMENT,1.0,8.48,8.48,PROD-123291,PROD-102559 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1085,Retail Storefront,A,YES,90,P1 - URGENT
44244,11,116,Full Price,0.0,0.0,8.28,2025-12-29,0.0510767873077302,0.0072966839011043,0.0,0.0,0.0,0.0,0.0510767873077302,0.0510767873077302,0.0,-0.0510767873077302,CRITICAL,URGENT REPLENISHMENT,1.0,8.28,8.28,PROD-118971,PROD-138472 SEG-508729 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-508729 Scholar Footwear Modern Legend Summit,STR-1010,Retail Storefront,A,YES,90,P1 - URGENT
151908,31,531,Full Price,0.0,0.0,8.18,2025-08-08,0.1132702451473276,0.0161814635924753,0.0,0.0,0.0,0.0,0.1132702451473276,0.1132702451473276,0.0,-0.1132702451473276,CRITICAL,URGENT REPLENISHMENT,1.0,8.18,8.18,PROD-153625,PROD-148815 SEG-511388 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511388 Scholar Footwear Trailblazer Equilibrium,STR-1085,Retail Storefront,A,YES,90,P1 - URGENT
32429,25,1089,Full Price,0.0,0.0,8.14,2025-08-03,0.1054113061240856,0.0150587580177265,0.0,0.0,0.0,0.0,0.1054113061240856,0.1054113061240856,0.0,-0.1054113061240856,CRITICAL,URGENT REPLENISHMENT,1.0,8.14,8.14,PROD-165962,PROD-149192 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1026,Retail Storefront,A,YES,90,P1 - URGENT
201442,4,871,Full Price,0.0,0.0,7.77,2025-07-26,0.3234136435565546,0.0462019490795078,0.2537081317024624,0.0666666666666666,3.805621975536937,1.1075602264312372,0.3234136435565546,1.430973869987792,0.0,-1.430973869987792,CRITICAL,URGENT REPLENISHMENT,2.0,7.77,7.77,PROD-160884,PROD-162665 SEG-514978 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-514978 Scholar Footwear Retro Legend Summit,STR-1229,Retail Storefront,A,YES,90,P1 - URGENT
11694,2,917,Full Price,0.0,0.0,7.72,2025-09-26,0.0698081818945517,0.0099725974135073,0.0,0.0,0.0,0.0,0.0698081818945517,0.0698081818945517,0.0,-0.0698081818945517,CRITICAL,URGENT REPLENISHMENT,1.0,7.72,7.72,PROD-161863,PROD-101706 SEG-500224 Scholar Footwear Sandals Varied,Scholar Footwear,Scholar Footwear Sandals,Scholar Footwear Sandals Varied,SEG-500224 Scholar Footwear Sandals Varied,STR-1157,Retail Storefront,A,YES,90,P1 - URGENT
87646,4,1090,Full Price,0.0,0.0,7.64,2025-08-07,0.1059696110062059,0.0151385158580294,0.0,0.0,0.0,0.0,0.1059696110062059,0.1059696110062059,0.0,-0.1059696110062059,CRITICAL,URGENT REPLENISHMENT,1.0,7.64,7.64,PROD-165963,PROD-149193 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1229,Retail Storefront,A,YES,90,P1 - URGENT
252890,37,918,Full Price,0.0,0.0,7.54,2025-12-02,0.1924045070526003,0.0274863581503714,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1924045070526003,0.9894302280930192,0.0,-0.9894302280930192,CRITICAL,URGENT REPLENISHMENT,1.0,7.54,7.54,PROD-161864,PROD-101707 SEG-500224 Scholar Footwear Sandals Varied,Scholar Footwear,Scholar Footwear Sandals,Scholar Footwear Sandals Varied,SEG-500224 Scholar Footwear Sandals Varied,STR-1353,Retail Storefront,A,YES,90,P1 - URGENT
83606,7,487,Full Price,0.0,0.0,7.35,2025-12-10,0.1104954140298578,0.0157850591471225,0.0,0.0,0.0,0.0,0.1104954140298578,0.1104954140298578,0.0,-0.1104954140298578,CRITICAL,URGENT REPLENISHMENT,1.0,7.35,7.35,PROD-152240,PROD-107892 SEG-501566 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-501566 Scholar Footwear Trailblazer Equilibrium,STR-1148,Retail Storefront,A,YES,90,P1 - URGENT
249139,15,138,Full Price,0.0,0.0,6.86,2025-08-22,0.1359653975926673,0.0194236282275239,0.0,0.0,0.0,0.0,0.1359653975926673,0.1359653975926673,0.0,-0.1359653975926673,CRITICAL,URGENT REPLENISHMENT,1.0,6.86,6.86,PROD-123291,PROD-102559 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1203,Retail Storefront,A,YES,90,P1 - URGENT
18164,32,2128,Full Price,0.0,0.0,6.81,2026-04-11,0.3568443003106282,0.0509777571872326,0.1825741858350553,0.0333333333333333,5.47722557505166,0.7970257210404188,0.3568443003106282,1.153870021351047,0.0,-1.153870021351047,CRITICAL,URGENT REPLENISHMENT,2.0,6.81,6.81,PROD-181881,PROD-152311 SEG-512269 Scholar Footwear Trailblazer Zephyr,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Zephyr,SEG-512269 Scholar Footwear Trailblazer Zephyr,STR-1075,Retail Storefront,A,YES,90,P1 - URGENT
6476,10,139,Full Price,0.0,0.0,6.72,2025-12-03,0.2149900120575387,0.0307128588653626,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.2149900120575387,1.0120157330979576,0.0,-1.0120157330979576,CRITICAL,URGENT REPLENISHMENT,2.0,6.72,6.72,PROD-123292,PROD-102560 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1194,Retail Storefront,A,YES,90,P1 - URGENT
180354,11,318,Full Price,0.0,0.0,6.54,2026-02-21,0.0846630613290306,0.0120947230470043,0.0,0.0,0.0,0.0,0.0846630613290306,0.0846630613290306,0.0,-0.0846630613290306,CRITICAL,URGENT REPLENISHMENT,1.0,6.54,6.54,PROD-143381,PROD-179667 SEG-518086 Femme Footwear Court Casual Trident,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Trident,SEG-518086 Femme Footwear Court Casual Trident,STR-1010,Retail Storefront,A,YES,90,P1 - URGENT
111646,24,2128,Full Price,0.0,0.0,6.48,2026-04-13,0.1033019855969839,0.0147574265138548,0.0,0.0,0.0,0.0,0.1033019855969839,0.1033019855969839,0.0,-0.1033019855969839,CRITICAL,URGENT REPLENISHMENT,1.0,6.48,6.48,PROD-181881,PROD-152311 SEG-512269 Scholar Footwear Trailblazer Zephyr,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Zephyr,SEG-512269 Scholar Footwear Trailblazer Zephyr,STR-1109,Retail Storefront,A,YES,90,P1 - URGENT
257631,12,140,Full Price,0.0,0.0,6.44,2025-09-21,0.15007025224551,0.0214386074636442,0.0,0.0,0.0,0.0,0.15007025224551,0.15007025224551,0.0,-0.15007025224551,CRITICAL,URGENT REPLENISHMENT,1.0,6.44,6.44,PROD-123293,PROD-102561 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1038,Retail Storefront,A,YES,90,P1 - URGENT
245290,36,140,Full Price,0.0,0.0,6.43,2025-08-21,0.3395229923465256,0.0485032846209322,0.2537081317024625,0.0666666666666666,3.805621975536938,1.1075602264312376,0.3395229923465256,1.4470832187777634,0.0,-1.4470832187777634,CRITICAL,URGENT REPLENISHMENT,2.0,6.43,6.43,PROD-123293,PROD-102561 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1163,Retail Storefront,A,YES,90,P1 - URGENT
139934,8,1775,Full Price,0.0,0.0,6.36,2025-12-24,0.1006321880023616,0.0143760268574802,0.0,0.0,0.0,0.0,0.1006321880023616,0.1006321880023616,0.0,-0.1006321880023616,CRITICAL,URGENT REPLENISHMENT,1.0,6.36,6.36,PROD-174909,PROD-173736 SEG-516945 Scholar Footwear Trailblazer Zephyr,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Zephyr,SEG-516945 Scholar Footwear Trailblazer Zephyr,STR-1006,Retail Storefront,A,YES,90,P1 - URGENT
214091,9,462,Full Price,0.0,0.0,6.34,2025-11-28,0.1529384703037891,0.0218483529005413,0.0,0.0,0.0,0.0,0.1529384703037891,0.1529384703037891,0.0,-0.1529384703037891,CRITICAL,URGENT REPLENISHMENT,1.0,6.34,6.34,PROD-152139,PROD-162917 SEG-514991 Heritage Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-514991 Heritage Footwear Retro Legend Summit,STR-1074,Retail Storefront,A,YES,90,P1 - URGENT
273653,13,139,Full Price,0.0,0.0,6.16,2025-09-11,0.2275419225318972,0.0325059889331281,0.3457459036417604,0.1333333333333333,2.593094277313203,1.5093501684614083,0.2275419225318973,1.7368920909933057,0.0,-1.7368920909933057,CRITICAL,URGENT REPLENISHMENT,2.0,6.16,6.16,PROD-123292,PROD-102560 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1080,Retail Storefront,A,YES,90,P1 - URGENT
234581,20,228,Full Price,0.0,0.0,6.14,2026-03-14,0.1119286951940858,0.0159898135991551,0.0,0.0,0.0,0.0,0.1119286951940858,0.1119286951940858,0.0,-0.1119286951940858,CRITICAL,URGENT REPLENISHMENT,1.0,6.14,6.14,PROD-138265,PROD-100199 SEG-500039 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500039 Scholar Footwear Trailblazer Equilibrium,STR-1114,Retail Storefront,A,YES,90,P1 - URGENT
210680,3,1113,Full Price,0.0,0.0,6.1,2026-02-12,0.0940811968494424,0.0134401709784917,0.0,0.0,0.0,0.0,0.0940811968494424,0.0940811968494424,0.0,-0.0940811968494424,CRITICAL,URGENT REPLENISHMENT,1.0,6.1,6.1,PROD-166139,PROD-149088 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear,Femme Footwear Trailblazer,Femme Footwear Trailblazer Equilibrium,SEG-511421 Femme Footwear Trailblazer Equilibrium,STR-1145,Retail Storefront,A,YES,90,P1 - URGENT
251140,8,1372,Full Price,0.0,0.0,6.05,2025-11-28,0.0846976825356749,0.0120996689336678,0.0,0.0,0.0,0.0,0.0846976825356749,0.0846976825356749,0.0,-0.0846976825356749,CRITICAL,URGENT REPLENISHMENT,1.0,6.05,6.05,PROD-168867,PROD-148714 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear,Femme Footwear Trailblazer,Femme Footwear Trailblazer Equilibrium,SEG-511377 Femme Footwear Trailblazer Equilibrium,STR-1006,Retail Storefront,A,YES,90,P1 - URGENT
262918,30,2092,Full Price,0.0,0.0,6.05,2026-04-02,0.4879647995119836,0.0697092570731405,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.4879647995119836,1.2849905205524024,0.0,-1.2849905205524024,CRITICAL,URGENT REPLENISHMENT,2.0,6.05,6.05,PROD-181258,PROD-189521 SEG-520551 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-520551 Femme Footwear Court Casual Zephyr,STR-1094,Retail Storefront,A,YES,90,P1 - URGENT
129103,25,1581,Full Price,0.0,0.0,6.04,2025-08-24,0.1259076421012123,0.0179868060144589,0.0,0.0,0.0,0.0,0.1259076421012123,0.1259076421012123,0.0,-0.1259076421012123,CRITICAL,URGENT REPLENISHMENT,1.0,6.04,6.04,PROD-170533,PROD-179963 SEG-518122 Scholar Footwear Trailblazer Varied,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Varied,SEG-518122 Scholar Footwear Trailblazer Varied,STR-1026,Retail Storefront,A,YES,90,P1 - URGENT
272642,12,462,Full Price,0.0,0.0,5.82,2025-09-05,0.2325356035651655,0.0332193719378807,0.2537081317024623,0.0666666666666666,3.805621975536936,1.1075602264312367,0.2325356035651655,1.3400958299964023,0.0,-1.3400958299964023,CRITICAL,URGENT REPLENISHMENT,2.0,5.82,5.82,PROD-152139,PROD-162917 SEG-514991 Heritage Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-514991 Heritage Footwear Retro Legend Summit,STR-1038,Retail Storefront,A,YES,90,P1 - URGENT
281906,9,603,Full Price,0.0,0.0,5.74,2025-11-15,0.031889352503927,0.0045556217862752,0.0,0.0,0.0,0.0,0.031889352503927,0.031889352503927,0.0,-0.031889352503927,CRITICAL,URGENT REPLENISHMENT,1.0,5.74,5.74,PROD-156695,PROD-104014 SEG-500567 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500567 Scholar Footwear Trailblazer Equilibrium,STR-1074,Retail Storefront,A,YES,90,P1 - URGENT
249137,10,138,Full Price,0.0,0.0,5.69,2025-11-13,0.1246978209360053,0.0178139744194293,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1246978209360053,0.921723541976424,0.0,-0.921723541976424,CRITICAL,URGENT REPLENISHMENT,1.0,5.69,5.69,PROD-123291,PROD-102559 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1194,Retail Storefront,A,YES,90,P1 - URGENT
270976,10,1091,Full Price,0.0,0.0,5.61,2025-09-13,0.142116983334936,0.0203024261907051,0.4025778999364487,0.1,4.025778999364487,1.7574496608281065,0.142116983334936,1.8995666441630423,0.0,-1.8995666441630423,CRITICAL,URGENT REPLENISHMENT,2.0,5.61,5.61,PROD-165964,PROD-149194 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1194,Retail Storefront,A,YES,90,P1 - URGENT
7289,10,1089,Full Price,0.0,0.0,5.6,2025-08-19,0.4583491868075088,0.0654784552582155,0.2537081317024624,0.0666666666666666,3.805621975536937,1.1075602264312372,0.4583491868075088,1.565909413238746,0.0,-1.565909413238746,CRITICAL,URGENT REPLENISHMENT,2.0,5.6,5.6,PROD-165962,PROD-149192 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1194,Retail Storefront,A,YES,90,P1 - URGENT
191627,26,1089,Full Price,0.0,0.0,5.6,2025-08-04,0.1027767630903412,0.0146823947271916,0.0,0.0,0.0,0.0,0.1027767630903412,0.1027767630903412,0.0,-0.1027767630903412,CRITICAL,URGENT REPLENISHMENT,1.0,5.6,5.6,PROD-165962,PROD-149192 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1305,Retail Storefront,A,YES,90,P1 - URGENT
110977,18,1370,Full Price,0.0,0.0,5.45,2025-12-17,0.1915701478016207,0.0273671639716601,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1915701478016207,0.9885958688420396,0.0,-0.9885958688420396,CRITICAL,URGENT REPLENISHMENT,1.0,5.45,5.45,PROD-168865,PROD-148712 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear,Femme Footwear Trailblazer,Femme Footwear Trailblazer Equilibrium,SEG-511377 Femme Footwear Trailblazer Equilibrium,STR-1044,Retail Storefront,A,YES,90,P1 - URGENT
151276,38,138,Full Price,0.0,0.0,5.45,2025-10-19,0.1023103395422953,0.0146157627917564,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1023103395422953,0.8993360605827141,0.0,-0.8993360605827141,CRITICAL,URGENT REPLENISHMENT,1.0,5.45,5.45,PROD-123291,PROD-102559 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1335,Retail Storefront,A,YES,90,P1 - URGENT
7417,28,466,Full Price,0.0,0.0,5.43,2025-08-30,0.2364888372295555,0.0337841196042222,0.4341724854553049,0.1333333333333333,3.256293640914787,1.8953754973255488,0.2364888372295555,2.1318643345551043,0.0,-2.1318643345551043,CRITICAL,URGENT REPLENISHMENT,3.0,5.43,5.43,PROD-152143,PROD-162923 SEG-514991 Heritage Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-514991 Heritage Footwear Retro Legend Summit,STR-1235,Retail Storefront,A,YES,90,P1 - URGENT
130997,4,1787,Full Price,0.0,0.0,5.37,2025-12-22,0.6949965872675675,0.0992852267525096,0.2537081317024624,0.0666666666666666,3.805621975536937,1.1075602264312372,0.6949965872675675,1.8025568136988048,0.0,-1.8025568136988048,CRITICAL,URGENT REPLENISHMENT,2.0,5.37,5.37,PROD-175314,PROD-113760 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502494 Scholar Footwear Retro Legend Summit,STR-1229,Retail Storefront,A,YES,90,P1 - URGENT
188232,31,2003,Full Price,0.0,0.0,5.3,2025-08-07,0.1066282057703116,0.0152326008243302,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1066282057703116,0.9036539268107304,0.0,-0.9036539268107304,CRITICAL,URGENT REPLENISHMENT,1.0,5.3,5.3,PROD-179167,PROD-148798 SEG-511387 Femme Footwear Trailblazer Equilibrium,Femme Footwear,Femme Footwear Trailblazer,Femme Footwear Trailblazer Equilibrium,SEG-511387 Femme Footwear Trailblazer Equilibrium,STR-1085,Retail Storefront,A,YES,90,P1 - URGENT
114801,8,974,Full Price,0.0,0.0,5.29,2025-12-12,0.1396560056835397,0.0199508579547913,0.0,0.0,0.0,0.0,0.1396560056835397,0.1396560056835397,0.0,-0.1396560056835397,CRITICAL,URGENT REPLENISHMENT,1.0,5.29,5.29,PROD-163832,PROD-180108 SEG-518151 Femme Footwear Trailblazer Swift Run,Femme Footwear,Femme Footwear Trailblazer,Femme Footwear Trailblazer Swift Run,SEG-518151 Femme Footwear Trailblazer Swift Run,STR-1006,Retail Storefront,A,YES,90,P1 - URGENT
122727,29,134,Full Price,0.0,0.0,5.29,2025-08-15,0.1245335696310584,0.017790509947294,0.0,0.0,0.0,0.0,0.1245335696310584,0.1245335696310584,0.0,-0.1245335696310584,CRITICAL,URGENT REPLENISHMENT,1.0,5.29,5.29,PROD-123287,PROD-102555 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1350,Retail Storefront,A,YES,90,P1 - URGENT
76602,38,137,Full Price,0.0,0.0,5.29,2025-08-19,0.1463754427562395,0.0209107775366056,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.1463754427562395,0.9434011637966584,0.0,-0.9434011637966584,CRITICAL,URGENT REPLENISHMENT,1.0,5.29,5.29,PROD-123290,PROD-102558 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-500349 Scholar Footwear Trailblazer Equilibrium,STR-1335,Retail Storefront,A,YES,90,P1 - URGENT
241168,6,261,Full Price,0.0,0.0,5.22,2025-12-26,0.2097865167471571,0.029969502392451,0.1825741858350553,0.0333333333333333,5.477225575051662,0.7970257210404188,0.2097865167471571,1.006812237787576,0.0,-1.006812237787576,CRITICAL,URGENT REPLENISHMENT,2.0,5.22,5.22,PROD-139835,PROD-138303 SEG-508706 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-508706 Scholar Footwear Modern Legend Summit,STR-1338,Retail Storefront,A,YES,90,P1 - URGENT
233960,13,2173,Full Price,0.0,0.0,5.22,2026-04-04,0.1302587494588293,0.0186083927798327,0.0,0.0,0.0,0.0,0.1302587494588293,0.1302587494588293,0.0,-0.1302587494588293,CRITICAL,URGENT REPLENISHMENT,1.0,5.22,5.22,PROD-183539,PROD-138258 SEG-508702 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-508702 Scholar Footwear Modern Legend Summit,STR-1080,Retail Storefront,A,YES,90,P1 - URGENT
21870,28,1787,Full Price,0.0,0.0,5.22,2025-12-16,0.5207006364303377,0.0743858052043339,0.1825741858350553,0.0333333333333333,5.47722557505166,0.7970257210404188,0.5207006364303377,1.3177263574707565,0.0,-1.3177263574707565,CRITICAL,URGENT REPLENISHMENT,2.0,5.22,5.22,PROD-175314,PROD-113760 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502494 Scholar Footwear Retro Legend Summit,STR-1235,Retail Storefront,A,YES,90,P1 - URGENT
13980,21,1092,Full Price,0.0,0.0,5.2,2025-09-21,0.1143961345244938,0.0163423049320705,0.1825741858350553,0.0333333333333333,5.47722557505166,0.7970257210404188,0.1143961345244938,0.9114218555649126,0.0,-0.9114218555649126,CRITICAL,URGENT REPLENISHMENT,1.0,5.2,5.2,PROD-165965,PROD-149195 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear,Scholar Footwear Trailblazer,Scholar Footwear Trailblazer Equilibrium,SEG-511431 Scholar Footwear Trailblazer Equilibrium,STR-1107,Retail Storefront,A,YES,90,P1 - URGENT
193554,39,1787,Full Price,0.0,0.0,4.96,2025-12-25,0.3272221905531721,0.0467460272218817,0.2537081317024625,0.0666666666666666,3.805621975536938,1.1075602264312376,0.3272221905531721,1.4347824169844097,0.0,-1.4347824169844097,CRITICAL,URGENT REPLENISHMENT,2.0,4.96,4.96,PROD-175314,PROD-113760 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502494 Scholar Footwear Retro Legend Summit,STR-1222,Retail Storefront,A,YES,90,P1 - URGENT
277571,18,273,Full Price,0.0,0.0,4.81,2026-03-13,0.157626951545882,0.022518135935126,0.1825741858350553,0.0333333333333333,5.477225575051661,0.7970257210404188,0.157626951545882,0.9546526725863008,0.0,-0.9546526725863008,CRITICAL,URGENT REPLENISHMENT,1.0,4.81,4.81,PROD-140867,PROD-100435 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,STR-1044,Retail Storefront,A,YES,90,P1 - URGENT
