sales_date,store_key,store_id,store_type,product_key,product_no,product_description,product_division,product_category,product_subcategory,product_segment,gross_units_sold,returned_units,net_units_sold,gross_revenue,returned_revenue,net_revenue,transactions,year,month,quarter,day_of_week,day_of_month,week_of_year,is_weekend,return_rate,revenue_return_rate,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,demand_cv_7,demand_cv_30,product_avg_demand,store_avg_demand,target_demand_7d
2025-12-23,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,2.0,0.0,2.0,240.0,0.0,240.0,2,2025,12,4,1,23,52,0,0.0,0.0,1.0,1.0,1.0,1.0,1.4285714285714286,0.786795792469443,1.3571428571428572,0.8418973861410953,1.3,0.8366600265340756,0.55075705472861,0.6435846357954427,1.126984126984127,1.0303830911492735,13.0
2025-12-24,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,4.0,0.0,4.0,480.0,0.0,480.0,4,2025,12,4,2,24,52,0,0.0,0.0,2.0,2.0,1.0,1.0,1.5714285714285714,0.7867957924694428,1.4285714285714286,0.85163062725264,1.3333333333333333,0.8441822541139559,0.5006882315714636,0.633136690585467,1.1304347826086956,1.0316622691292876,14.0
2025-12-31,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,2.0,0.0,2.0,240.0,0.0,240.0,2,2025,12,4,2,31,1,0,0.0,0.0,4.0,1.0,3.0,1.0,1.8571428571428572,1.2149857925879115,1.6428571428571428,1.0818177620697813,1.4333333333333333,0.9714309861845772,0.6542231190857984,0.6777425485008678,1.141732283464567,1.0355731225296443,11.0
2026-01-10,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,0.0,1.0,-1.0,0.0,120.0,-120.0,1,2026,1,1,5,10,2,1,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.154700538379251,1.5714285714285714,1.0163498575623615,1.4666666666666666,0.9732042112432565,0.5773502691896255,0.663548325847675,1.1450980392156862,1.0368421052631578,11.0
2026-01-16,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,1,1,4,16,3,0,0.0,0.0,0.0,1.0,2.0,1.0,1.5714285714285714,1.2724180205607034,1.5,1.0919284281983377,1.4333333333333333,1.0063019815944514,0.8097205585386295,0.7020711499496173,1.140625,1.0354796320630748,11.0
2026-01-30,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,1,1,4,30,5,0,0.0,0.0,1.0,1.0,1.0,1.0,1.5714285714285714,1.2724180205607034,1.4285714285714286,1.0894095588038442,1.4333333333333333,1.0063019815944514,0.8097205585386295,0.7020711499496173,1.140077821011673,1.0354330708661417,11.0
2026-02-07,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,5,7,6,1,0.0,0.0,1.0,1.0,0.0,1.0,1.5714285714285714,1.2724180205607034,1.4285714285714286,1.0894095588038442,1.4333333333333333,1.0063019815944514,0.8097205585386295,0.7020711499496173,1.1395348837209303,1.035386631716907,10.0
2026-02-09,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,0,9,7,0,0.0,0.0,1.0,2.0,1.0,4.0,1.5714285714285714,1.2724180205607034,1.5,1.019049330730136,1.4333333333333333,1.0063019815944514,0.8097205585386295,0.7020711499496173,1.138996138996139,1.0353403141361257,7.0
2026-02-11,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,2,11,7,0,0.0,0.0,1.0,4.0,2.0,1.0,1.4285714285714286,1.2724180205607034,1.5,1.019049330730136,1.3333333333333333,0.8840866447369844,0.8906926143924924,0.6630649835527384,1.1384615384615384,1.035294117647059,6.0
2026-02-12,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,3,12,7,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.5773502691896258,1.4285714285714286,1.0163498575623615,1.3333333333333333,0.8840866447369844,0.5773502691896258,0.6630649835527384,1.1379310344827587,1.0352480417754568,8.0
2026-02-13,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,2.0,0.0,2.0,240.0,0.0,240.0,2,2026,2,1,4,13,7,0,0.0,0.0,1.0,0.0,3.0,1.0,0.8571428571428571,0.37796447300922764,1.4285714285714286,1.0163498575623615,1.3666666666666667,0.8502873077655142,0.44095855184409893,0.6221614447064738,1.1374045801526718,1.0352020860495437,8.0
2026-02-22,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,6,22,8,1,0.0,0.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.3779644730092273,1.3571428571428572,0.9287827316640648,1.4,0.8550055454548938,0.3307189138830739,0.6107182467534956,1.1406844106463878,1.0364583333333333,9.0
2026-04-03,13,STR-1080,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,2.0,0.0,2.0,240.0,0.0,240.0,2,2026,4,2,4,3,14,0,0.0,0.0,1.0,1.0,1.0,2.0,1.1428571428571428,0.3779644730092273,1.3571428571428572,0.9287827316640648,1.4,0.8550055454548938,0.3307189138830739,0.6107182467534956,1.1401515151515151,1.0364109232769831,9.0
2026-04-18,17,STR-1198,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,4,2,5,18,16,1,0.0,0.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.8997354108424372,1.2142857142857142,0.6992932067530679,1.1333333333333333,0.5074162634049248,0.7872684844871326,0.4477202324161102,1.1335311572700297,0.9929494712103408,7.0
2026-03-01,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,6,1,9,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0666666666666667,0.3651483716701107,0.0,0.3423265984407288,1.1077844311377245,1.0538720538720538,7.0
2026-03-04,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,2,4,10,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0666666666666667,0.3651483716701107,0.0,0.3423265984407288,1.1075697211155378,1.0536912751677852,7.0
2026-03-09,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,0,9,11,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0333333333333334,0.31984191497474596,0.0,0.30952443384652834,1.1073558648111332,1.0535117056856187,7.0
2026-03-13,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,4,13,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26261286571944514,0.0,0.26261286571944514,1.1071428571428572,1.0533333333333332,8.0
2026-03-14,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,2.0,0.0,2.0,180.0,0.0,180.0,2,2026,3,1,5,14,11,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26261286571944514,0.0,0.26261286571944514,1.106930693069307,1.053156146179402,8.0
2026-03-16,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,0,16,12,0,0.0,0.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0333333333333334,0.31984191497474596,0.3307189138830737,0.30952443384652834,1.108695652173913,1.0562913907284768,8.0
2026-03-19,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,3,19,12,0,0.0,0.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0333333333333334,0.31984191497474596,0.3307189138830737,0.30952443384652834,1.1084812623274163,1.056105610561056,8.0
2026-03-20,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,76.5,0.0,76.5,1,2026,3,1,4,20,12,0,0.0,0.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0333333333333334,0.31984191497474596,0.3307189138830737,0.30952443384652834,1.108267716535433,1.055921052631579,8.0
2026-03-25,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,2,25,13,0,0.0,0.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0333333333333334,0.31984191497474596,0.3307189138830737,0.30952443384652834,1.1080550098231827,1.0557377049180328,8.0
2026-03-26,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,3,26,13,0,0.0,0.0,1.0,1.0,1.0,2.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0333333333333334,0.31984191497474596,0.3307189138830737,0.30952443384652834,1.107843137254902,1.0555555555555556,11.0
2026-03-28,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,4.0,0.0,4.0,346.5,0.0,346.5,4,2026,3,1,5,28,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.37796447300922703,1.0714285714285714,0.2672612419124243,1.0,0.26261286571944514,0.3307189138830737,0.26261286571944514,1.1076320939334638,1.0553745928338762,13.0
2026-04-04,18,STR-1044,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,4.0,0.0,4.0,360.0,0.0,360.0,4,2026,4,2,5,4,14,1,0.0,0.0,4.0,2.0,1.0,1.0,1.5714285714285714,1.1338934190276817,1.2857142857142858,0.825420305855557,1.1,0.607425318241987,0.721568539381252,0.5522048347654427,1.11328125,1.0649350649350648,15.0
2025-12-23,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2025,12,4,1,23,52,0,0.0,0.0,1.0,1.0,1.0,1.0,1.4285714285714286,0.5345224838248489,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.3741657386773942,0.3248991615338157,1.134517766497462,1.0115681233933163,10.0
2026-02-15,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,6,15,7,1,0.0,0.0,1.0,1.0,1.0,1.0,1.4285714285714286,0.5345224838248489,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.3741657386773942,0.3248991615338157,1.1341772151898735,1.011553273427471,9.0
2026-02-17,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,108.0,0.0,108.0,1,2026,2,1,1,17,8,0,0.0,0.0,1.0,2.0,1.0,1.0,1.4285714285714286,0.5345224838248489,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.3741657386773942,0.3248991615338157,1.1338383838383839,1.0115384615384615,8.0
2026-02-21,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,2,1,5,21,8,1,0.0,0.0,1.0,2.0,1.0,1.0,1.2857142857142858,0.4879500364742667,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.37951669503554075,0.3248991615338157,1.1335012594458438,1.0115236875800255,7.0
2026-03-09,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,1.0,0.0,120.0,120.0,0.0,2,2026,3,1,0,9,11,0,1.0,1.0,1.0,2.0,1.0,1.0,1.1428571428571428,0.3779644730092274,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.330718913883074,0.3248991615338157,1.1331658291457287,1.0115089514066495,7.0
2026-03-13,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,3,1,4,13,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.0,0.3248991615338157,1.1328320802005012,1.0114942528735633,7.0
2026-03-28,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,3,1,5,28,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.0,0.3248991615338157,1.1325,1.0114795918367347,7.0
2026-04-09,19,STR-1253,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,4,2,3,9,15,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2142857142857142,0.42581531362632014,1.1666666666666667,0.3790490217894517,0.0,0.3248991615338157,1.1321695760598505,1.0114649681528662,7.0
2026-03-16,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,0.0,1.0,-1.0,0.0,90.0,-90.0,1,2026,3,1,0,16,12,0,0.0,0.0,1.0,1.0,2.0,2.0,1.2857142857142858,0.4879500364742664,1.2857142857142858,0.7262730392025629,1.1666666666666667,0.5920934999167599,0.3795166950355405,0.5075087142143656,1.1088825214899714,1.0033898305084745,9.0
2026-03-20,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,3.0,0.0,3.0,270.0,0.0,270.0,3,2026,3,1,4,20,12,0,0.0,0.0,0.0,2.0,1.0,1.0,1.1428571428571428,0.690065559342354,1.1428571428571428,0.7703288865196434,1.1,0.6074253182419871,0.6038073644245598,0.5522048347654428,1.1072961373390557,1.0,9.0
2026-03-22,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,6,22,12,1,0.0,0.0,3.0,1.0,1.0,1.0,1.2857142857142858,0.9511897312113418,1.2857142857142858,0.9138735334633754,1.1666666666666667,0.698931861576246,0.7398142353865991,0.5990844527796394,1.11,1.0067340067340067,8.0
2026-03-26,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,3,1,3,26,13,0,0.0,0.0,1.0,2.0,3.0,1.0,1.2857142857142858,0.9511897312113418,1.2857142857142858,0.9138735334633754,1.1666666666666667,0.698931861576246,0.7398142353865991,0.5990844527796394,1.109843081312411,1.0067114093959733,7.0
2026-04-01,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,0.0,1.0,-1.0,0.0,90.0,-90.0,1,2026,4,2,2,1,14,0,0.0,0.0,1.0,1.0,0.0,1.0,1.1428571428571428,0.8997354108424372,1.1428571428571428,0.7703288865196434,1.1666666666666667,0.698931861576246,0.7872684844871326,0.5990844527796394,1.1096866096866096,1.0066889632107023,7.0
2026-04-04,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,4,2,5,4,14,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.1428571428571428,0.7703288865196434,1.1333333333333333,0.7302967433402214,0.9999999999999998,0.6443794794178425,1.1081081081081081,1.0033333333333334,7.0
2026-04-08,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,4,2,2,8,15,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.1428571428571428,0.7703288865196434,1.1333333333333333,0.7302967433402214,0.9999999999999998,0.6443794794178425,1.1079545454545454,1.0033222591362125,8.0
2026-04-10,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,4,2,4,10,15,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999998,1.1428571428571428,0.7703288865196434,1.1333333333333333,0.7302967433402214,0.9999999999999998,0.6443794794178425,1.1078014184397162,1.0033112582781456,6.0
2026-04-11,25,STR-1026,Retail Storefront,40,PROD-100805,PROD-102578 SEG-500351 Scholar Footwear Flight Classic Zephyr,Scholar Footwear,Scholar Footwear Flight Classic,Scholar Footwear Flight Classic Zephyr,SEG-500351 Scholar Footwear Flight Classic Zephyr,1.0,0.0,1.0,90.0,0.0,90.0,1,2026,4,2,5,11,15,1,0.0,0.0,1.0,3.0,2.0,1.0,1.1428571428571428,0.8997354108424372,1.1428571428571428,0.7703288865196434,1.1333333333333333,0.7302967433402214,0.7872684844871326,0.6443794794178425,1.1076487252124645,1.0033003300330032,6.0
2026-03-17,25,STR-1026,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,3,1,1,17,12,0,0.0,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.37796447300922714,0.9285714285714286,0.2672612419124245,1.0,0.26261286571944514,0.4409585518440984,0.26261286571944514,1.118867924528302,0.9842312746386334,6.0
2026-03-19,25,STR-1026,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,102.0,0.0,102.0,1,2026,3,1,3,19,12,0,0.0,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.37796447300922714,0.9285714285714286,0.2672612419124245,1.0,0.26261286571944514,0.4409585518440984,0.26261286571944514,1.11864406779661,0.984251968503937,6.0
2026-03-22,25,STR-1026,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,3,1,6,22,12,1,0.0,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.37796447300922714,0.9285714285714286,0.2672612419124245,1.0,0.26261286571944514,0.4409585518440984,0.26261286571944514,1.118421052631579,0.9842726081258192,6.0
2026-03-26,25,STR-1026,Retail Storefront,277,PROD-140871,PROD-100439 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear,Scholar Footwear Boot Collection,Scholar Footwear Boot Collection Woodland,SEG-500064 Scholar Footwear Boot Collection Woodland,1.0,0.0,1.0,120.0,0.0,120.0,1,2026,3,1,3,26,13,0,0.0,0.0,1.0,1.0,1.0,2.0,0.8571428571428571,0.37796447300922714,0.9285714285714286,0.2672612419124245,1.0,0.26261286571944514,0.4409585518440984,0.26261286571944514,1.1181988742964353,0.9842931937172775,7.0
